V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,Class
0,0,0.015625,0.009766,0.044922,0,0.009766,0,0,0.001953,0.003906,0.042969,0,0.007812,0.029297,0,0.009766,0,0.009766,0.009766,0.042969,0.019531,0,0.007812,0.041016,0.007812,0.011719,0.021484,0.001953,0.033203,0.060547,0.058594,0,0,0,0,0.011719,0.035156,0.015625,0.011719,0.037109,0.001953,0.007812,0.03125,0.003906,0.035156,0.048828,0.027344,0.066406,0.009766,0,0.013672,0.025391,0.037109,0.005859,0.013672,0.007812,0.003906,0.007812,0.009766,0.003906,0.015625,0.001953,0.007812,
0,0,0.003906,0.001953,0.041016,0.001953,0,0,0.005859,0,0,0.033203,0.001953,0.011719,0.023438,0,0,0,0.011719,0.001953,0.021484,0.005859,0,0.005859,0.048828,0.003906,0.021484,0.015625,0.003906,0.001953,0.11328,0.11328,0.001953,0,0,0.001953,0.003906,0.033203,0.009766,0.011719,0.056641,0,0.001953,0.013672,0,0.041016,0.058594,0.009766,0.10547,0.013672,0,0,0.015625,0.064453,0.003906,0.025391,0.003906,0.001953,0.009766,0.013672,0,0.003906,0,0,
0,0,0.017578,0.013672,0.025391,0,0.007812,0.003906,0.001953,0.003906,0.001953,0.037109,0.009766,0.009766,0.015625,0,0.003906,0.001953,0.007812,0.007812,0.033203,0.03125,0,0.013672,0.044922,0.015625,0.017578,0.013672,0.005859,0.017578,0.029297,0.068359,0.005859,0,0.001953,0,0.011719,0.029297,0.021484,0.013672,0.021484,0.019531,0.011719,0.023438,0.003906,0.019531,0.039062,0.025391,0.060547,0.029297,0,0.001953,0.015625,0.048828,0.009766,0.013672,0.009766,0.009766,0.023438,0.023438,0.001953,0.025391,0.007812,0.009766,
0,0,0.007812,0.007812,0.039062,0,0.001953,0.005859,0,0.003906,0,0.048828,0.001953,0.019531,0.015625,0,0.007812,0,0.015625,0.001953,0.042969,0.027344,0,0.011719,0.054688,0.011719,0.023438,0.009766,0.003906,0.007812,0.080078,0.072266,0,0.001953,0,0.001953,0.001953,0.027344,0.011719,0.017578,0.039062,0.011719,0.019531,0.007812,0.011719,0.019531,0.044922,0.021484,0.0625,0.033203,0.009766,0.005859,0.015625,0.050781,0.001953,0.023438,0.003906,0.003906,0,0.009766,0,0.013672,0,0.003906,
0.001953,0,0.007812,0.003906,0.035156,0,0.011719,0,0.005859,0.003906,0.003906,0.033203,0.001953,0.015625,0.029297,0,0.005859,0,0.009766,0.009766,0.027344,0.019531,0,0.021484,0.060547,0.021484,0.017578,0.023438,0,0.027344,0.050781,0.070312,0.005859,0,0.003906,0.003906,0.013672,0.039062,0.013672,0.015625,0.025391,0,0.019531,0.021484,0.001953,0.011719,0.056641,0.054688,0.039062,0.023438,0,0.007812,0.023438,0.03125,0.011719,0.011719,0.005859,0,0.007812,0.005859,0,0.009766,0.015625,0,
0,0,0.005859,0.013672,0.03125,0,0.011719,0,0.001953,0.007812,0,0.025391,0,0.015625,0.015625,0,0.005859,0.003906,0.009766,0,0.046875,0.019531,0,0.003906,0.072266,0.015625,0.021484,0.019531,0.001953,0.011719,0.080078,0.095703,0.003906,0.007812,0.001953,0.011719,0.005859,0.037109,0.007812,0.017578,0.035156,0.003906,0.009766,0.011719,0.001953,0.013672,0.072266,0.005859,0.082031,0.021484,0.003906,0,0.017578,0.025391,0.013672,0.013672,0.001953,0.003906,0.001953,0.021484,0,0.005859,0,0.001953,
0.001953,0.001953,0.009766,0.001953,0.027344,0,0.005859,0.003906,0,0.007812,0,0.052734,0,0.019531,0.021484,0,0.001953,0,0.023438,0,0.035156,0.027344,0,0.017578,0.082031,0.007812,0.017578,0.007812,0,0.005859,0.078125,0.089844,0.001953,0.003906,0.001953,0,0,0.037109,0.011719,0.011719,0.042969,0,0.013672,0.015625,0,0.025391,0.072266,0.025391,0.046875,0.041016,0,0,0.011719,0.054688,0,0.011719,0.001953,0,0,0.005859,0.003906,0.009766,0,0,
0.005859,0.001953,0.027344,0.007812,0.035156,0,0.007812,0.005859,0,0.007812,0.001953,0.033203,0.005859,0.001953,0.029297,0,0.003906,0.003906,0.011719,0.007812,0.023438,0.007812,0,0.003906,0.046875,0.015625,0.009766,0.033203,0,0.015625,0.041016,0.085938,0.007812,0.001953,0.003906,0,0.013672,0.046875,0.035156,0.021484,0.052734,0.001953,0,0.019531,0.001953,0.023438,0.0625,0.03125,0.041016,0.011719,0,0,0.03125,0.060547,0.011719,0.003906,0.011719,0,0.003906,0.001953,0.001953,0,0.013672,0,
0.003906,0,0.013672,0.013672,0.039062,0,0.013672,0.001953,0.001953,0.007812,0.011719,0.033203,0.011719,0.009766,0.015625,0,0.001953,0.009766,0.019531,0.005859,0.048828,0.007812,0,0.005859,0.027344,0.013672,0.019531,0.033203,0.005859,0.019531,0.052734,0.033203,0.009766,0,0.001953,0.001953,0.007812,0.044922,0.009766,0.005859,0.068359,0.003906,0.015625,0.013672,0.003906,0.017578,0.039062,0.015625,0.10156,0.03125,0.003906,0.003906,0.007812,0.035156,0,0.003906,0.005859,0.013672,0.003906,0.039062,0.005859,0.001953,0,0,
0.001953,0,0.009766,0.015625,0.027344,0,0.001953,0,0.005859,0,0.001953,0.037109,0.001953,0.013672,0.025391,0,0.001953,0,0.023438,0.001953,0.046875,0.029297,0,0.005859,0.046875,0.015625,0.019531,0.023438,0.001953,0.013672,0.097656,0.11914,0.001953,0,0,0.001953,0.009766,0.019531,0.007812,0.007812,0.044922,0,0.005859,0.015625,0.005859,0.021484,0.041016,0.021484,0.070312,0.015625,0.005859,0,0.015625,0.027344,0.005859,0.023438,0.003906,0.001953,0.001953,0.021484,0,0.001953,0.009766,0,
0.001953,0,0.015625,0.009766,0.039062,0,0.009766,0,0.005859,0,0.001953,0.033203,0,0.003906,0.011719,0,0.003906,0.005859,0.011719,0.001953,0.035156,0.027344,0,0.003906,0.056641,0.013672,0.029297,0.023438,0,0.013672,0.074219,0.083984,0.009766,0,0,0.001953,0.007812,0.03125,0.009766,0.023438,0.033203,0.005859,0.011719,0.019531,0,0.029297,0.048828,0.009766,0.072266,0.013672,0,0,0.025391,0.046875,0.007812,0.027344,0.013672,0.001953,0.015625,0.015625,0,0,0,0,
0.001953,0.003906,0.039062,0.015625,0.03125,0.011719,0.001953,0,0.003906,0.001953,0.003906,0.029297,0.001953,0.009766,0.023438,0,0.013672,0.003906,0.009766,0.003906,0.025391,0.017578,0,0.011719,0.035156,0.013672,0.003906,0.03125,0,0.029297,0.039062,0.072266,0.005859,0.001953,0.005859,0.003906,0.007812,0.056641,0.033203,0.019531,0.041016,0.001953,0.007812,0.019531,0.009766,0.037109,0.037109,0.017578,0.056641,0.013672,0.005859,0.003906,0.017578,0.046875,0.007812,0.015625,0.007812,0,0,0.019531,0,0.001953,0.003906,0.001953,
0.005859,0.001953,0.019531,0.001953,0.048828,0,0.009766,0,0.005859,0.011719,0,0.021484,0.001953,0.001953,0.029297,0,0.005859,0.003906,0.021484,0.009766,0.035156,0.033203,0,0.003906,0.041016,0.009766,0.001953,0.025391,0.005859,0.029297,0.039062,0.056641,0.007812,0,0.013672,0,0.005859,0.021484,0.03125,0.021484,0.048828,0.005859,0.007812,0.017578,0,0.039062,0.037109,0.035156,0.029297,0.023438,0,0,0.046875,0.046875,0.009766,0.013672,0.007812,0,0.005859,0.021484,0.001953,0.005859,0.005859,0.005859,
0,0,0.011719,0.005859,0.050781,0,0.005859,0,0,0.007812,0,0.035156,0.003906,0.001953,0.025391,0,0.001953,0.001953,0.021484,0.001953,0.033203,0.005859,0.001953,0.003906,0.025391,0.011719,0.007812,0.033203,0.003906,0.009766,0.070312,0.095703,0.003906,0,0.001953,0,0.003906,0.041016,0.017578,0.015625,0.046875,0.001953,0.001953,0.019531,0.003906,0.025391,0.068359,0.021484,0.085938,0.005859,0,0.005859,0.029297,0.0625,0.011719,0.009766,0,0.003906,0,0.021484,0.003906,0,0.007812,0,
0,0.019531,0,0.035156,0,0,0,0,0.011719,0,0.074219,0,0.38867,0.001953,0,0,0,0.22852,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.001953,0,0.001953,0,0,0,0,0,0.017578,0,0,0.085938,0,0,0,0,0,0.005859,0,0.001953,0,0,0,0,0.072266,0.019531,0.011719,0.001953,0,0.001953,0.001953,
0.001953,0.080078,0,0.023438,0,0,0,0.005859,0.005859,0.001953,0.083984,0,0.33008,0.001953,0,0,0.003906,0.14453,0.011719,0.001953,0,0,0,0,0.001953,0,0,0,0.037109,0,0,0,0,0,0,0,0.003906,0,0.001953,0,0,0.019531,0,0,0.083984,0,0,0,0,0,0.056641,0,0,0,0,0,0.001953,0.037109,0.021484,0.013672,0.001953,0,0.019531,0.001953,
0.001953,0.11719,0.005859,0.009766,0,0.044922,0,0.005859,0,0.001953,0.083984,0,0.36914,0,0,0,0,0.13867,0.005859,0,0,0,0,0,0,0,0,0.001953,0.023438,0,0,0,0,0.001953,0,0,0.001953,0,0.001953,0,0,0.011719,0.005859,0,0.056641,0,0,0,0.001953,0,0.054688,0,0.001953,0,0,0,0,0.033203,0.007812,0.001953,0.001953,0,0.003906,0.001953,
0.001953,0.037109,0,0.03125,0,0,0,0,0.007812,0,0.068359,0,0.35547,0.005859,0,0,0.001953,0.17773,0.001953,0.001953,0,0,0,0,0.003906,0.003906,0,0,0.046875,0,0,0,0,0,0,0.007812,0,0,0.001953,0,0,0.011719,0.001953,0,0.11719,0,0,0,0.001953,0,0.007812,0,0,0,0,0,0,0.064453,0.025391,0.009766,0,0,0.003906,0,
0.003906,0.09375,0.007812,0.009766,0,0,0.003906,0,0.013672,0.001953,0.09375,0.001953,0.32031,0.001953,0,0,0.001953,0.11914,0.001953,0.003906,0,0,0,0,0,0,0,0,0.039062,0.001953,0,0,0.007812,0,0,0.001953,0.001953,0,0,0,0,0.007812,0,0,0.095703,0,0,0,0,0,0.068359,0,0.005859,0.001953,0,0,0,0.046875,0.007812,0.009766,0,0,0.021484,0.001953,
0.001953,0.023438,0.005859,0.029297,0,0,0,0,0.011719,0,0.10742,0,0.32617,0.001953,0,0,0,0.18555,0.003906,0.001953,0,0,0,0,0,0.003906,0,0,0.042969,0.001953,0,0,0.005859,0,0,0.005859,0,0,0.001953,0,0,0.009766,0,0,0.13672,0,0,0,0,0,0.003906,0,0.001953,0,0,0,0,0.056641,0.015625,0.003906,0.001953,0,0.003906,0.003906,
0.009766,0.12109,0.003906,0.007812,0.001953,0.21289,0.003906,0,0.007812,0.001953,0.068359,0,0.20703,0.007812,0.001953,0,0.007812,0.10938,0.003906,0,0,0,0,0,0.003906,0.003906,0,0,0.021484,0.005859,0,0,0.001953,0,0.001953,0.005859,0.001953,0.003906,0.001953,0,0.001953,0.027344,0,0,0.044922,0,0,0,0,0,0.025391,0,0,0,0,0,0,0.046875,0.005859,0.007812,0,0,0.009766,0,
0,0.015625,0,0.027344,0,0,0,0.005859,0,0,0.050781,0,0.38281,0.003906,0,0,0,0.21875,0,0.001953,0,0,0,0,0.001953,0,0,0,0.029297,0,0,0,0,0.001953,0,0,0,0,0.001953,0,0,0.015625,0.001953,0,0.11523,0,0,0,0,0,0.003906,0,0.001953,0,0,0,0.001953,0.087891,0.021484,0.001953,0.001953,0,0.001953,0.001953,
0.003906,0.066406,0.001953,0.074219,0,0.13086,0,0,0.005859,0,0.097656,0,0.099609,0.001953,0,0,0.013672,0.09375,0.011719,0.005859,0.001953,0.001953,0,0,0.001953,0.005859,0.001953,0.001953,0.033203,0,0,0,0.009766,0,0.001953,0.011719,0,0.005859,0,0,0.001953,0.027344,0.003906,0,0.09375,0,0.001953,0,0,0,0.025391,0,0.005859,0.001953,0,0,0.005859,0.072266,0.029297,0.013672,0.001953,0,0.027344,0.001953,
0,0.072266,0.007812,0.013672,0,0.037109,0.005859,0,0.011719,0,0.125,0,0.3418,0.001953,0.001953,0,0.001953,0.14844,0.005859,0.003906,0,0,0,0,0,0.007812,0,0.001953,0.021484,0,0.001953,0.001953,0.001953,0.001953,0,0.003906,0.001953,0.003906,0,0,0,0.017578,0,0,0.048828,0,0,0,0,0,0.021484,0,0.001953,0,0,0,0.001953,0.0625,0.011719,0.003906,0.001953,0,0,0,
0,0.001953,0,0.011719,0,0,0,0.005859,0.007812,0,0.023438,0,0.33203,0,0,0,0,0.35938,0,0,0,0,0,0,0,0,0,0,0.048828,0,0,0,0.001953,0.001953,0,0.007812,0,0,0,0,0,0.017578,0,0,0.13672,0,0,0,0.001953,0,0,0,0,0,0,0,0,0.03125,0.007812,0,0.001953,0,0,0,
0,0.095703,0,0.017578,0,0,0,0.005859,0,0,0.064453,0,0.41602,0.005859,0,0,0,0.19531,0.005859,0.001953,0,0,0,0,0.001953,0,0,0.003906,0.025391,0,0,0,0.001953,0,0,0.005859,0,0,0,0,0,0.017578,0.001953,0,0.072266,0,0,0,0,0,0.007812,0,0,0,0,0,0,0.03125,0.009766,0.005859,0.001953,0,0.001953,0.001953,
0,0.12305,0.007812,0.009766,0,0.070312,0,0.005859,0,0.005859,0.064453,0.001953,0.38086,0.001953,0.001953,0,0,0.13672,0.011719,0.001953,0,0,0,0,0.001953,0.001953,0,0.001953,0.013672,0,0,0,0.005859,0.001953,0,0.001953,0.003906,0,0.001953,0,0,0.011719,0.003906,0,0.033203,0,0,0,0.001953,0,0.037109,0,0.003906,0,0,0,0.001953,0.03125,0.003906,0.001953,0.001953,0,0.005859,0.001953,
0.001953,0.097656,0.003906,0.013672,0,0.003906,0,0,0.013672,0.001953,0.097656,0,0.3418,0,0,0,0.001953,0.18945,0.009766,0.001953,0,0,0,0,0,0.003906,0,0,0.023438,0,0,0,0,0,0,0.007812,0,0,0.001953,0,0,0.011719,0,0,0.080078,0,0,0,0,0,0.015625,0,0.001953,0,0,0,0.001953,0.033203,0.023438,0.003906,0.001953,0,0.005859,0.003906,
0,0.11719,0,0.019531,0,0.13672,0.001953,0.005859,0,0.007812,0.068359,0,0.1543,0,0,0,0.001953,0.13281,0.013672,0.001953,0,0,0,0,0.001953,0.005859,0,0.003906,0.023438,0.003906,0.001953,0.001953,0.013672,0.001953,0.005859,0.009766,0.005859,0.003906,0.001953,0,0,0.025391,0.005859,0.005859,0.087891,0,0.005859,0,0.001953,0,0.044922,0,0.007812,0,0.003906,0,0.001953,0.054688,0,0,0.001953,0,0.003906,0,
0.001953,0.060547,0.005859,0.015625,0,0,0.003906,0,0.011719,0.003906,0.074219,0,0.32422,0.001953,0,0,0,0.16797,0.007812,0,0,0,0,0,0,0.001953,0,0.001953,0.03125,0,0,0,0,0.001953,0,0.003906,0,0,0,0,0,0.017578,0,0.001953,0.11328,0,0,0,0,0,0.072266,0,0,0,0,0,0,0.048828,0.013672,0.007812,0.001953,0,0,0.001953,
0.001953,0.005859,0.009766,0.007812,0.054688,0.001953,0.005859,0,0.007812,0.003906,0.003906,0.007812,0,0.007812,0.027344,0,0.009766,0,0.007812,0.015625,0.017578,0.019531,0,0,0.03125,0.023438,0.03125,0.039062,0.001953,0.021484,0.054688,0.058594,0.009766,0,0.005859,0.003906,0.005859,0.033203,0.027344,0.009766,0.050781,0.005859,0.003906,0.029297,0.001953,0.039062,0.035156,0.042969,0.066406,0.003906,0,0,0.041016,0.019531,0.015625,0.015625,0.003906,0,0.007812,0.023438,0,0.013672,0,0.005859,
0.005859,0.005859,0.013672,0.005859,0.046875,0.003906,0.019531,0,0.013672,0.009766,0.001953,0.027344,0,0.003906,0.037109,0,0.009766,0.001953,0.001953,0.005859,0.003906,0.009766,0,0,0.019531,0.007812,0.009766,0.050781,0,0.027344,0.056641,0.068359,0.007812,0,0,0.003906,0.009766,0.03125,0.042969,0.019531,0.060547,0.001953,0,0.029297,0,0.041016,0.025391,0.025391,0.0625,0.005859,0.003906,0.001953,0.027344,0.044922,0.017578,0.007812,0.005859,0,0.009766,0.025391,0,0.009766,0.001953,0.007812,
0.007812,0.001953,0.005859,0.029297,0.072266,0.001953,0.011719,0,0.005859,0.017578,0.001953,0.015625,0.003906,0.003906,0.039062,0,0.027344,0.005859,0.007812,0.009766,0.005859,0.001953,0,0.001953,0.009766,0.023438,0.011719,0.060547,0.005859,0.023438,0.052734,0.068359,0,0,0,0.003906,0.005859,0.037109,0.029297,0.013672,0.044922,0.001953,0.001953,0.048828,0.003906,0.017578,0.021484,0.007812,0.042969,0.005859,0,0,0.035156,0.027344,0.021484,0.017578,0.005859,0.007812,0.019531,0.03125,0,0.001953,0.003906,0.005859,
0.001953,0,0.025391,0.019531,0.083984,0,0.03125,0,0.009766,0.011719,0,0,0.007812,0.001953,0.011719,0,0.017578,0.003906,0.011719,0.007812,0.003906,0.001953,0,0.001953,0,0.029297,0.001953,0.056641,0.005859,0.048828,0.03125,0.039062,0.003906,0,0.005859,0.013672,0.005859,0.021484,0.011719,0.013672,0.072266,0.007812,0,0.060547,0,0.017578,0.021484,0,0.035156,0.003906,0.001953,0.003906,0.085938,0.025391,0.044922,0.009766,0.003906,0.003906,0.013672,0.037109,0,0.001953,0.001953,0.003906,
0.001953,0.001953,0.023438,0.025391,0.076172,0,0.029297,0,0.005859,0.015625,0.001953,0.003906,0.001953,0.003906,0.011719,0,0.013672,0,0.003906,0.009766,0,0.003906,0,0.005859,0.011719,0.037109,0.015625,0.037109,0.011719,0.046875,0.048828,0.074219,0.009766,0,0.003906,0.003906,0,0.015625,0.019531,0.001953,0.066406,0.005859,0,0.046875,0.003906,0.037109,0.003906,0.001953,0.060547,0.001953,0.001953,0.005859,0.056641,0.029297,0.03125,0.011719,0.001953,0.003906,0.005859,0.039062,0,0,0.003906,0.001953,
0.001953,0,0.005859,0.015625,0.068359,0,0.021484,0,0.009766,0,0.001953,0.001953,0,0.001953,0.015625,0,0.013672,0,0.03125,0.005859,0.005859,0.003906,0,0.005859,0.015625,0.025391,0.003906,0.025391,0.003906,0.029297,0.056641,0.085938,0.007812,0.003906,0,0.009766,0.003906,0.023438,0.023438,0.005859,0.10742,0.013672,0,0.025391,0.003906,0.046875,0.009766,0.011719,0.056641,0.003906,0,0.003906,0.076172,0.019531,0.013672,0.003906,0.005859,0.003906,0.003906,0.050781,0,0,0.001953,0.001953,
0,0,0.011719,0.009766,0.0625,0,0.023438,0.005859,0.007812,0.005859,0,0.009766,0,0.003906,0.025391,0,0.011719,0.001953,0.023438,0.005859,0,0.009766,0,0.003906,0.007812,0.046875,0.025391,0.029297,0.001953,0.033203,0.044922,0.085938,0.003906,0.001953,0,0,0.013672,0.017578,0.023438,0.013672,0.072266,0.007812,0,0.035156,0,0.033203,0.013672,0.007812,0.054688,0.003906,0,0.001953,0.080078,0.033203,0.027344,0.001953,0.005859,0.005859,0.007812,0.023438,0.001953,0.003906,0.005859,0,
0.005859,0.001953,0.003906,0.019531,0.058594,0,0.044922,0.003906,0.005859,0.011719,0,0.003906,0.001953,0.001953,0.013672,0,0.013672,0.005859,0.03125,0.003906,0.005859,0.005859,0,0.003906,0.009766,0.052734,0.005859,0.035156,0.001953,0.007812,0.064453,0.060547,0.001953,0.003906,0.003906,0,0,0.013672,0.017578,0.011719,0.085938,0.017578,0.001953,0.037109,0,0.044922,0.011719,0.003906,0.054688,0.007812,0,0,0.066406,0.035156,0.039062,0.005859,0.001953,0.005859,0.005859,0.03125,0.003906,0,0,0,
0.001953,0,0.007812,0.015625,0.037109,0,0.029297,0,0.003906,0.009766,0.005859,0.009766,0,0.001953,0.013672,0,0.021484,0.003906,0.019531,0.005859,0.003906,0,0,0.005859,0.021484,0.044922,0.015625,0.033203,0.003906,0.037109,0.046875,0.072266,0.015625,0,0.001953,0.001953,0.007812,0.013672,0.017578,0.003906,0.080078,0.017578,0.001953,0.033203,0.007812,0.035156,0.007812,0.003906,0.0625,0.003906,0,0.001953,0.039062,0.041016,0.013672,0.003906,0.015625,0.003906,0.015625,0.052734,0,0.007812,0.005859,0.009766,
0.007812,0.003906,0.019531,0.021484,0.054688,0,0.025391,0.003906,0.005859,0.011719,0,0.015625,0,0.003906,0.023438,0,0.015625,0.001953,0.009766,0.007812,0.023438,0.03125,0,0.001953,0.017578,0.025391,0.023438,0.035156,0.009766,0.027344,0.025391,0.042969,0.005859,0.003906,0.005859,0.001953,0.011719,0.041016,0.019531,0.007812,0.048828,0.005859,0,0.027344,0.007812,0.048828,0.025391,0.033203,0.039062,0.001953,0,0.001953,0.015625,0.03125,0.017578,0.013672,0.023438,0,0.009766,0.042969,0.001953,0.001953,0.005859,0.001953,
0.007812,0.003906,0.001953,0.007812,0.083984,0,0.005859,0,0.007812,0.007812,0,0.003906,0.013672,0.009766,0.017578,0,0.019531,0.005859,0.007812,0.005859,0.019531,0.011719,0,0.001953,0.023438,0.035156,0.03125,0.037109,0.011719,0.023438,0.048828,0.039062,0.005859,0,0,0.001953,0.003906,0.025391,0.027344,0.013672,0.042969,0.001953,0.001953,0.027344,0.001953,0.042969,0.027344,0.050781,0.021484,0.001953,0.001953,0,0.042969,0.039062,0.005859,0.021484,0.011719,0.003906,0.003906,0.044922,0.007812,0.013672,0.007812,0.001953,
0.003906,0,0.001953,0.007812,0.0625,0,0.011719,0,0,0.005859,0.003906,0.019531,0.003906,0.007812,0.037109,0,0.019531,0.001953,0.007812,0.009766,0.017578,0.025391,0,0,0.025391,0.017578,0.033203,0.033203,0.007812,0.019531,0.056641,0.046875,0.005859,0,0,0.007812,0,0.033203,0.035156,0.017578,0.044922,0.011719,0.013672,0.019531,0.001953,0.033203,0.041016,0.029297,0.048828,0.011719,0,0,0.027344,0.039062,0.005859,0.021484,0.007812,0,0,0.017578,0,0.011719,0.011719,0.013672,
0.005859,0.005859,0.009766,0.005859,0.074219,0.001953,0.011719,0,0.005859,0.011719,0.001953,0.015625,0,0.003906,0.033203,0,0.015625,0.001953,0.019531,0.007812,0.015625,0.017578,0,0,0.017578,0.039062,0.007812,0.033203,0,0.029297,0.052734,0.046875,0.009766,0,0.005859,0.001953,0,0.033203,0.027344,0.019531,0.039062,0.009766,0.003906,0.027344,0.001953,0.042969,0.052734,0.035156,0.044922,0.003906,0.003906,0,0.037109,0.033203,0.007812,0.015625,0.005859,0.003906,0.001953,0.013672,0,0.013672,0.001953,0.009766,
0.001953,0.003906,0.011719,0.013672,0.076172,0.017578,0.017578,0,0.001953,0.011719,0.001953,0.019531,0.001953,0.003906,0.025391,0,0.011719,0.001953,0.003906,0.005859,0.023438,0.013672,0,0,0.029297,0.021484,0.019531,0.029297,0,0.015625,0.044922,0.046875,0.003906,0.007812,0.001953,0.003906,0.007812,0.037109,0.023438,0.015625,0.056641,0.003906,0.017578,0.044922,0,0.033203,0.019531,0.039062,0.050781,0.005859,0.003906,0,0.03125,0.027344,0.017578,0.009766,0.001953,0,0.011719,0.023438,0,0.017578,0.001953,0.003906,
0.001953,0,0.025391,0.017578,0.041016,0,0.005859,0,0.007812,0.005859,0.001953,0.023438,0.001953,0.011719,0.042969,0,0.003906,0,0.011719,0.001953,0.017578,0.029297,0,0,0.019531,0.023438,0.03125,0.03125,0.001953,0.033203,0.044922,0.056641,0.001953,0,0,0,0.009766,0.023438,0.023438,0.009766,0.046875,0.005859,0.003906,0.039062,0.001953,0.044922,0.033203,0.052734,0.052734,0.003906,0,0.003906,0.027344,0.033203,0.021484,0.003906,0.001953,0.001953,0.001953,0.021484,0.005859,0.013672,0.007812,0.007812,
0.001953,0.003906,0.003906,0.023438,0.060547,0.007812,0.011719,0,0,0.007812,0.005859,0.005859,0.007812,0.007812,0.021484,0,0.007812,0.003906,0.005859,0.007812,0.003906,0,0,0,0.017578,0.025391,0.021484,0.03125,0.003906,0.017578,0.066406,0.076172,0.011719,0,0,0.009766,0.005859,0.025391,0.027344,0.009766,0.10156,0.005859,0.007812,0.029297,0.009766,0.021484,0.017578,0.009766,0.080078,0,0.003906,0.003906,0.029297,0.039062,0.015625,0.011719,0.007812,0,0.001953,0.048828,0,0,0.003906,0.001953,
0.003906,0,0.017578,0.009766,0.021484,0.013672,0.023438,0.007812,0.001953,0.021484,0,0.033203,0.001953,0.029297,0.041016,0,0.001953,0.003906,0,0.013672,0.064453,0.007812,0,0.013672,0.029297,0.011719,0.011719,0.017578,0.005859,0.013672,0.033203,0.013672,0.003906,0,0.019531,0,0.007812,0.066406,0.021484,0.023438,0.019531,0,0.039062,0.015625,0,0.025391,0.09375,0.058594,0.005859,0.035156,0.001953,0,0.003906,0.023438,0.003906,0.025391,0.013672,0,0,0,0,0.009766,0.007812,0.005859,
0.005859,0.009766,0.025391,0.011719,0.009766,0.003906,0,0.005859,0.009766,0,0.011719,0.035156,0.011719,0.021484,0.021484,0,0.013672,0.015625,0,0.001953,0.066406,0.017578,0,0.003906,0.029297,0.007812,0.021484,0.015625,0.029297,0.021484,0.03125,0.007812,0.009766,0.001953,0,0.007812,0.001953,0.056641,0.019531,0.03125,0,0.005859,0.033203,0.019531,0.015625,0.023438,0.054688,0.044922,0.001953,0.052734,0.005859,0.003906,0.009766,0.021484,0.001953,0.021484,0.005859,0.015625,0.023438,0.003906,0.001953,0.019531,0.007812,0.009766,
0,0.001953,0.027344,0.013672,0.021484,0.007812,0.009766,0,0.017578,0.005859,0,0.039062,0.001953,0.015625,0.048828,0,0.003906,0.003906,0,0.007812,0.074219,0.011719,0,0.005859,0.007812,0.021484,0.017578,0.015625,0.005859,0.017578,0.017578,0.001953,0.001953,0,0.001953,0.009766,0.011719,0.064453,0.023438,0.019531,0.003906,0,0.03125,0.027344,0.013672,0.027344,0.10547,0.060547,0.003906,0.035156,0.005859,0,0.017578,0.011719,0.015625,0.011719,0.011719,0.009766,0.019531,0,0.001953,0.003906,0.011719,0.013672,
